race_name,Driver,LapNumber,Stint,Compound,New,TyresNotChanged,LapInStint
Australian_Grand_Prix,1,1,0,INTERMEDIATE,True,0,1.0
Australian_Grand_Prix,1,2,0,INTERMEDIATE,False,1,2.0
Australian_Grand_Prix,1,3,0,INTERMEDIATE,False,1,3.0
Australian_Grand_Prix,1,4,1,INTERMEDIATE,True,1,1.0
Australian_Grand_Prix,1,5,1,INTERMEDIATE,False,1,2.0
Australian_Grand_Prix,1,6,2,UNKNOWN,True,1,1.0
Australian_Grand_Prix,1,7,2,INTERMEDIATE,False,1,4.0
Australian_Grand_Prix,1,8,2,INTERMEDIATE,False,1,5.0
Australian_Grand_Prix,1,9,3,UNKNOWN,True,1,1.0
Australian_Grand_Prix,1,10,3,INTERMEDIATE,False,1,5.0
Australian_Grand_Prix,1,11,3,INTERMEDIATE,False,1,6.0
Australian_Grand_Prix,1,12,3,INTERMEDIATE,False,1,7.0
Australian_Grand_Prix,1,13,3,INTERMEDIATE,False,1,8.0
Australian_Grand_Prix,1,14,3,INTERMEDIATE,False,1,9.0
Australian_Grand_Prix,1,15,3,INTERMEDIATE,False,1,10.0
Australian_Grand_Prix,1,16,3,INTERMEDIATE,False,1,11.0
Australian_Grand_Prix,1,17,3,INTERMEDIATE,False,1,12.0
Australian_Grand_Prix,1,18,3,INTERMEDIATE,False,1,13.0
Australian_Grand_Prix,1,19,3,INTERMEDIATE,False,1,14.0
Australian_Grand_Prix,1,20,3,INTERMEDIATE,False,1,15.0
Australian_Grand_Prix,1,21,3,INTERMEDIATE,False,1,16.0
Australian_Grand_Prix,1,22,3,INTERMEDIATE,False,1,17.0
Australian_Grand_Prix,1,23,3,INTERMEDIATE,False,1,18.0
Australian_Grand_Prix,1,24,3,INTERMEDIATE,False,1,19.0
Australian_Grand_Prix,1,25,3,INTERMEDIATE,False,1,20.0
Australian_Grand_Prix,1,26,3,INTERMEDIATE,False,1,21.0
Australian_Grand_Prix,1,27,3,INTERMEDIATE,False,1,22.0
Australian_Grand_Prix,1,28,3,INTERMEDIATE,False,1,23.0
Australian_Grand_Prix,1,29,3,INTERMEDIATE,False,1,24.0
Australian_Grand_Prix,1,30,3,INTERMEDIATE,False,1,25.0
Australian_Grand_Prix,1,31,3,INTERMEDIATE,False,1,26.0
Australian_Grand_Prix,1,32,3,INTERMEDIATE,False,1,27.0
Australian_Grand_Prix,1,33,3,INTERMEDIATE,False,1,28.0
Australian_Grand_Prix,1,34,3,INTERMEDIATE,False,1,29.0
Australian_Grand_Prix,1,35,3,INTERMEDIATE,False,1,30.0
Australian_Grand_Prix,1,36,3,INTERMEDIATE,False,1,31.0
Australian_Grand_Prix,1,37,3,INTERMEDIATE,False,1,32.0
Australian_Grand_Prix,1,38,3,INTERMEDIATE,False,1,33.0
Australian_Grand_Prix,1,39,3,INTERMEDIATE,False,1,34.0
Australian_Grand_Prix,1,40,3,INTERMEDIATE,False,1,35.0
Australian_Grand_Prix,1,41,4,MEDIUM,True,0,1.0
Australian_Grand_Prix,1,42,4,MEDIUM,False,1,2.0
Australian_Grand_Prix,1,43,4,MEDIUM,False,1,3.0
Australian_Grand_Prix,1,44,4,MEDIUM,False,1,4.0
Australian_Grand_Prix,1,45,4,MEDIUM,False,1,5.0
Australian_Grand_Prix,1,46,4,MEDIUM,False,1,6.0
Australian_Grand_Prix,1,47,4,MEDIUM,False,1,7.0
Australian_Grand_Prix,1,48,4,MEDIUM,False,1,8.0
Australian_Grand_Prix,1,49,4,MEDIUM,False,1,9.0
Australian_Grand_Prix,1,50,4,MEDIUM,False,1,10.0
Australian_Grand_Prix,1,51,4,MEDIUM,False,1,11.0
Australian_Grand_Prix,1,52,4,MEDIUM,False,1,12.0
Australian_Grand_Prix,1,53,4,MEDIUM,False,1,13.0
Australian_Grand_Prix,1,54,5,INTERMEDIATE,True,0,1.0
Australian_Grand_Prix,1,55,5,INTERMEDIATE,False,1,2.0
Australian_Grand_Prix,1,56,5,INTERMEDIATE,False,1,3.0
Australian_Grand_Prix,1,57,5,INTERMEDIATE,False,1,4.0
Australian_Grand_Prix,1,58,5,INTERMEDIATE,False,1,5.0
Australian_Grand_Prix,1,59,5,INTERMEDIATE,False,1,6.0
Australian_Grand_Prix,1,60,5,INTERMEDIATE,False,1,7.0
Australian_Grand_Prix,1,61,5,INTERMEDIATE,False,1,8.0
Australian_Grand_Prix,1,62,5,INTERMEDIATE,False,1,9.0
Australian_Grand_Prix,1,63,5,INTERMEDIATE,False,1,10.0
Australian_Grand_Prix,1,64,5,INTERMEDIATE,False,1,11.0
Australian_Grand_Prix,1,65,5,INTERMEDIATE,False,1,12.0
Australian_Grand_Prix,10,1,0,INTERMEDIATE,True,0,1.0
Australian_Grand_Prix,10,2,0,INTERMEDIATE,False,1,2.0
Australian_Grand_Prix,10,3,0,INTERMEDIATE,False,1,3.0
Australian_Grand_Prix,10,4,1,UNKNOWN,True,1,1.0
Australian_Grand_Prix,10,5,1,INTERMEDIATE,False,1,3.0
Australian_Grand_Prix,10,6,1,INTERMEDIATE,False,1,4.0
Australian_Grand_Prix,10,7,2,INTERMEDIATE,True,1,1.0
Australian_Grand_Prix,10,8,2,INTERMEDIATE,False,1,2.0
Australian_Grand_Prix,10,9,3,INTERMEDIATE,True,1,1.0
Australian_Grand_Prix,10,10,3,INTERMEDIATE,False,1,2.0
Australian_Grand_Prix,10,11,3,INTERMEDIATE,False,1,3.0
Australian_Grand_Prix,10,12,3,INTERMEDIATE,False,1,4.0
Australian_Grand_Prix,10,13,3,INTERMEDIATE,False,1,5.0
Australian_Grand_Prix,10,14,3,INTERMEDIATE,False,1,6.0
Australian_Grand_Prix,10,15,3,INTERMEDIATE,False,1,7.0
Australian_Grand_Prix,10,16,3,INTERMEDIATE,False,1,8.0
Australian_Grand_Prix,10,17,3,INTERMEDIATE,False,1,9.0
Australian_Grand_Prix,10,18,3,INTERMEDIATE,False,1,10.0
Australian_Grand_Prix,10,19,3,INTERMEDIATE,False,1,11.0
Australian_Grand_Prix,10,20,3,INTERMEDIATE,False,1,12.0
Australian_Grand_Prix,10,21,3,INTERMEDIATE,False,1,13.0
Australian_Grand_Prix,10,22,3,INTERMEDIATE,False,1,14.0
Australian_Grand_Prix,10,23,3,INTERMEDIATE,False,1,15.0
Australian_Grand_Prix,10,24,3,INTERMEDIATE,False,1,16.0
Australian_Grand_Prix,10,25,3,INTERMEDIATE,False,1,17.0
Australian_Grand_Prix,10,26,3,INTERMEDIATE,False,1,18.0
Australian_Grand_Prix,10,27,3,INTERMEDIATE,False,1,19.0
Australian_Grand_Prix,10,28,3,INTERMEDIATE,False,1,20.0
Australian_Grand_Prix,10,29,3,INTERMEDIATE,False,1,21.0
Australian_Grand_Prix,10,30,3,INTERMEDIATE,False,1,22.0
Australian_Grand_Prix,10,31,3,INTERMEDIATE,False,1,23.0
Australian_Grand_Prix,10,32,3,INTERMEDIATE,False,1,24.0
Australian_Grand_Prix,10,33,3,INTERMEDIATE,False,1,25.0
Australian_Grand_Prix,10,34,3,INTERMEDIATE,False,1,26.0
Australian_Grand_Prix,10,35,3,INTERMEDIATE,False,1,27.0
Australian_Grand_Prix,10,36,3,INTERMEDIATE,False,1,28.0
Australian_Grand_Prix,10,37,3,INTERMEDIATE,False,1,29.0
Australian_Grand_Prix,10,38,3,INTERMEDIATE,False,1,30.0
Australian_Grand_Prix,10,39,4,HARD,True,0,1.0
Australian_Grand_Prix,10,40,4,HARD,False,1,2.0
Australian_Grand_Prix,10,41,4,HARD,False,1,3.0
Australian_Grand_Prix,10,42,4,HARD,False,1,4.0
Australian_Grand_Prix,10,43,4,HARD,False,1,5.0
Australian_Grand_Prix,10,44,4,HARD,False,1,6.0
Australian_Grand_Prix,10,45,4,HARD,False,1,7.0
Australian_Grand_Prix,10,46,4,HARD,False,1,8.0
Australian_Grand_Prix,10,47,4,HARD,False,1,9.0
