race_name,Driver,LapNumber,Stint,TotalLaps,Compound,New,TyresNotChanged
Bahrain_Grand_Prix,1,2.0,0,,,,1
Bahrain_Grand_Prix,1,19.0,1,,,,1
Bahrain_Grand_Prix,1,20.0,1,,,,1
Bahrain_Grand_Prix,1,39.0,2,,,,1
Bahrain_Grand_Prix,1,,0,3.0,SOFT,False,0
Bahrain_Grand_Prix,1,,0,4.0,,,1
Bahrain_Grand_Prix,1,,0,5.0,,,1
Bahrain_Grand_Prix,1,,0,6.0,,,1
Bahrain_Grand_Prix,1,,0,7.0,,,1
Bahrain_Grand_Prix,1,,0,8.0,,,1
Bahrain_Grand_Prix,1,,0,9.0,,,1
Bahrain_Grand_Prix,1,,0,10.0,,,1
Bahrain_Grand_Prix,1,,0,11.0,,,1
Bahrain_Grand_Prix,1,,0,12.0,,,1
Bahrain_Grand_Prix,1,,0,13.0,,,1
Bahrain_Grand_Prix,1,,0,14.0,,,1
Bahrain_Grand_Prix,1,,0,15.0,,,1
Bahrain_Grand_Prix,1,,0,16.0,,,1
Bahrain_Grand_Prix,1,,0,17.0,,,1
Bahrain_Grand_Prix,1,,0,,,,1
Bahrain_Grand_Prix,1,,0,18.0,,,1
Bahrain_Grand_Prix,1,,0,19.0,,,1
Bahrain_Grand_Prix,1,,0,20.0,,,1
Bahrain_Grand_Prix,1,,1,0.0,HARD,True,0
Bahrain_Grand_Prix,1,,1,1.0,,,1
Bahrain_Grand_Prix,1,,1,2.0,,,1
Bahrain_Grand_Prix,1,,0,,,,1
Bahrain_Grand_Prix,1,,1,3.0,,,1
Bahrain_Grand_Prix,1,,1,4.0,,,1
Bahrain_Grand_Prix,1,,1,5.0,,,1
Bahrain_Grand_Prix,1,,1,6.0,,,1
Bahrain_Grand_Prix,1,,1,7.0,,,1
Bahrain_Grand_Prix,1,,1,8.0,,,1
Bahrain_Grand_Prix,1,,1,9.0,,,1
Bahrain_Grand_Prix,1,,1,10.0,,,1
Bahrain_Grand_Prix,1,,1,11.0,,,1
Bahrain_Grand_Prix,1,,1,12.0,,,1
Bahrain_Grand_Prix,1,,1,13.0,,,1
Bahrain_Grand_Prix,1,,1,14.0,,,1
Bahrain_Grand_Prix,1,,1,15.0,,,1
Bahrain_Grand_Prix,1,,1,16.0,,,1
Bahrain_Grand_Prix,1,,1,17.0,,,1
Bahrain_Grand_Prix,1,,1,18.0,,,1
Bahrain_Grand_Prix,1,,1,,,,1
Bahrain_Grand_Prix,1,,1,19.0,,,1
Bahrain_Grand_Prix,1,,1,20.0,,,1
Bahrain_Grand_Prix,1,,2,0.0,SOFT,True,0
Bahrain_Grand_Prix,1,,2,1.0,,,1
Bahrain_Grand_Prix,1,,2,2.0,,,1
Bahrain_Grand_Prix,1,,1,,,,1
Bahrain_Grand_Prix,1,,2,3.0,,,1
Bahrain_Grand_Prix,1,,2,4.0,,,1
Bahrain_Grand_Prix,1,,2,5.0,,,1
Bahrain_Grand_Prix,1,,2,6.0,,,1
Bahrain_Grand_Prix,1,,2,7.0,,,1
Bahrain_Grand_Prix,1,,2,8.0,,,1
Bahrain_Grand_Prix,1,,2,9.0,,,1
Bahrain_Grand_Prix,1,,2,10.0,,,1
Bahrain_Grand_Prix,1,,2,11.0,,,1
Bahrain_Grand_Prix,1,,2,12.0,,,1
Bahrain_Grand_Prix,1,,2,13.0,,,1
Bahrain_Grand_Prix,1,,2,14.0,,,1
Bahrain_Grand_Prix,1,,2,15.0,,,1
Bahrain_Grand_Prix,1,,2,16.0,,,1
Bahrain_Grand_Prix,1,,2,17.0,,,1
Bahrain_Grand_Prix,1,,2,18.0,,,1
Bahrain_Grand_Prix,1,,2,19.0,,,1
Bahrain_Grand_Prix,1,,2,20.0,,,1
Bahrain_Grand_Prix,10,2.0,0,,,,1
Bahrain_Grand_Prix,10,3.0,0,,,,1
Bahrain_Grand_Prix,10,4.0,0,,,,1
Bahrain_Grand_Prix,10,14.0,1,,,,1
Bahrain_Grand_Prix,10,15.0,1,,,,1
Bahrain_Grand_Prix,10,33.0,2,,,,1
Bahrain_Grand_Prix,10,45.0,3,,,,1
Bahrain_Grand_Prix,10,,0,0.0,SOFT,True,0
Bahrain_Grand_Prix,10,,0,1.0,,,1
Bahrain_Grand_Prix,10,,0,2.0,,,1
Bahrain_Grand_Prix,10,,0,3.0,,,1
Bahrain_Grand_Prix,10,,0,4.0,,,1
Bahrain_Grand_Prix,10,,0,5.0,,,1
Bahrain_Grand_Prix,10,,0,6.0,,,1
Bahrain_Grand_Prix,10,,0,7.0,,,1
Bahrain_Grand_Prix,10,,0,8.0,,,1
Bahrain_Grand_Prix,10,,0,9.0,,,1
Bahrain_Grand_Prix,10,,0,10.0,,,1
Bahrain_Grand_Prix,10,,0,11.0,,,1
Bahrain_Grand_Prix,10,,0,12.0,,,1
Bahrain_Grand_Prix,10,,1,0.0,HARD,True,0
Bahrain_Grand_Prix,10,,1,1.0,,,1
Bahrain_Grand_Prix,10,,1,2.0,,,1
Bahrain_Grand_Prix,10,,0,,,,1
Bahrain_Grand_Prix,10,,1,3.0,,,1
Bahrain_Grand_Prix,10,,1,4.0,,,1
Bahrain_Grand_Prix,10,,1,5.0,,,1
Bahrain_Grand_Prix,10,,1,6.0,,,1
Bahrain_Grand_Prix,10,,1,7.0,,,1
Bahrain_Grand_Prix,10,,1,8.0,,,1
Bahrain_Grand_Prix,10,,1,9.0,,,1
Bahrain_Grand_Prix,10,,1,10.0,,,1
Bahrain_Grand_Prix,10,,1,11.0,,,1
Bahrain_Grand_Prix,10,,1,12.0,,,1
Bahrain_Grand_Prix,10,,1,13.0,,,1
Bahrain_Grand_Prix,10,,1,14.0,,,1
Bahrain_Grand_Prix,10,,1,15.0,,,1
Bahrain_Grand_Prix,10,,1,16.0,,,1
Bahrain_Grand_Prix,10,,1,17.0,,,1
Bahrain_Grand_Prix,10,,1,18.0,,,1
Bahrain_Grand_Prix,10,,1,19.0,,,1
Bahrain_Grand_Prix,10,,2,0.0,HARD,True,0
Bahrain_Grand_Prix,10,,2,1.0,,,1
Bahrain_Grand_Prix,10,,2,2.0,,,1
Bahrain_Grand_Prix,10,,1,,,,1
Bahrain_Grand_Prix,10,,2,3.0,,,1
Bahrain_Grand_Prix,10,,2,4.0,,,1
Bahrain_Grand_Prix,10,,2,5.0,,,1
Bahrain_Grand_Prix,10,,2,6.0,,,1
Bahrain_Grand_Prix,10,,2,7.0,,,1
Bahrain_Grand_Prix,10,,2,8.0,,,1
Bahrain_Grand_Prix,10,,2,9.0,,,1
Bahrain_Grand_Prix,10,,2,10.0,,,1
Bahrain_Grand_Prix,10,,2,11.0,,,1
Bahrain_Grand_Prix,10,,2,12.0,,,1
Bahrain_Grand_Prix,10,,3,0.0,SOFT,True,0
Bahrain_Grand_Prix,10,,3,1.0,,,1
Bahrain_Grand_Prix,10,,3,2.0,,,1
Bahrain_Grand_Prix,10,,2,,,,1
Bahrain_Grand_Prix,10,,3,3.0,,,1
Bahrain_Grand_Prix,10,,3,4.0,,,1
Bahrain_Grand_Prix,10,,3,5.0,,,1
Bahrain_Grand_Prix,10,,3,6.0,,,1
Bahrain_Grand_Prix,10,,3,7.0,,,1
Bahrain_Grand_Prix,10,,3,8.0,,,1
Bahrain_Grand_Prix,10,,3,9.0,,,1
Bahrain_Grand_Prix,10,,3,10.0,,,1
Bahrain_Grand_Prix,10,,3,11.0,,,1
Bahrain_Grand_Prix,10,,3,12.0,,,1
Bahrain_Grand_Prix,10,,3,13.0,,,1
Bahrain_Grand_Prix,11,2.0,0,,,,1
Bahrain_Grand_Prix,11,14.0,1,,,,1
Bahrain_Grand_Prix,11,38.0,2,,,,1
Bahrain_Grand_Prix,11,39.0,2,,,,1
Bahrain_Grand_Prix,11,40.0,2,,,,1
Bahrain_Grand_Prix,11,,0,3.0,SOFT,False,0
Bahrain_Grand_Prix,11,,0,4.0,,,1
Bahrain_Grand_Prix,11,,0,5.0,,,1
Bahrain_Grand_Prix,11,,0,6.0,,,1
Bahrain_Grand_Prix,11,,0,7.0,,,1
Bahrain_Grand_Prix,11,,0,8.0,,,1
Bahrain_Grand_Prix,11,,0,9.0,,,1
Bahrain_Grand_Prix,11,,0,10.0,,,1
Bahrain_Grand_Prix,11,,0,11.0,,,1
Bahrain_Grand_Prix,11,,0,12.0,,,1
Bahrain_Grand_Prix,11,,0,13.0,,,1
Bahrain_Grand_Prix,11,,0,14.0,,,1
Bahrain_Grand_Prix,11,,0,15.0,,,1
Bahrain_Grand_Prix,11,,1,0.0,HARD,True,0
Bahrain_Grand_Prix,11,,1,1.0,,,1
Bahrain_Grand_Prix,11,,1,2.0,,,1
Bahrain_Grand_Prix,11,,0,,,,1
Bahrain_Grand_Prix,11,,1,3.0,,,1
Bahrain_Grand_Prix,11,,1,4.0,,,1
Bahrain_Grand_Prix,11,,1,,,,1
Bahrain_Grand_Prix,11,,1,5.0,,,1
Bahrain_Grand_Prix,11,,1,6.0,,,1
Bahrain_Grand_Prix,11,,1,7.0,,,1
Bahrain_Grand_Prix,11,,1,8.0,,,1
Bahrain_Grand_Prix,11,,1,9.0,,,1
Bahrain_Grand_Prix,11,,1,10.0,,,1
Bahrain_Grand_Prix,11,,1,11.0,,,1
Bahrain_Grand_Prix,11,,1,12.0,,,1
Bahrain_Grand_Prix,11,,1,13.0,,,1
Bahrain_Grand_Prix,11,,1,14.0,,,1
Bahrain_Grand_Prix,11,,1,15.0,,,1
Bahrain_Grand_Prix,11,,1,16.0,,,1
Bahrain_Grand_Prix,11,,1,17.0,,,1
Bahrain_Grand_Prix,11,,1,18.0,,,1
Bahrain_Grand_Prix,11,,1,19.0,,,1
Bahrain_Grand_Prix,11,,1,20.0,,,1
Bahrain_Grand_Prix,11,,1,21.0,,,1
Bahrain_Grand_Prix,11,,1,22.0,,,1
Bahrain_Grand_Prix,11,,1,23.0,,,1
Bahrain_Grand_Prix,11,,1,24.0,,,1
Bahrain_Grand_Prix,11,,2,0.0,SOFT,True,0
Bahrain_Grand_Prix,11,,2,1.0,,,1
Bahrain_Grand_Prix,11,,2,2.0,,,1
Bahrain_Grand_Prix,11,,1,,,,1
Bahrain_Grand_Prix,11,,2,3.0,,,1
Bahrain_Grand_Prix,11,,2,4.0,,,1
Bahrain_Grand_Prix,11,,2,5.0,,,1
Bahrain_Grand_Prix,11,,2,6.0,,,1
Bahrain_Grand_Prix,11,,2,7.0,,,1
Bahrain_Grand_Prix,11,,2,8.0,,,1
Bahrain_Grand_Prix,11,,2,9.0,,,1
Bahrain_Grand_Prix,11,,2,10.0,,,1
Bahrain_Grand_Prix,11,,2,11.0,,,1
Bahrain_Grand_Prix,11,,2,12.0,,,1
Bahrain_Grand_Prix,11,,2,13.0,,,1
Bahrain_Grand_Prix,11,,2,14.0,,,1
Bahrain_Grand_Prix,11,,2,15.0,,,1
Bahrain_Grand_Prix,11,,2,16.0,,,1
Bahrain_Grand_Prix,11,,2,17.0,,,1
Bahrain_Grand_Prix,11,,2,18.0,,,1
Bahrain_Grand_Prix,11,,2,19.0,,,1
Bahrain_Grand_Prix,11,,2,20.0,,,1
Bahrain_Grand_Prix,11,,2,21.0,,,1
Bahrain_Grand_Prix,14,2.0,0,,,,1
Bahrain_Grand_Prix,14,4.0,0,,,,1
Bahrain_Grand_Prix,14,17.0,1,,,,1
Bahrain_Grand_Prix,14,27.0,1,,,,1
Bahrain_Grand_Prix,14,37.0,1,,,,1
Bahrain_Grand_Prix,14,43.0,2,,,,1
Bahrain_Grand_Prix,14,44.0,2,,,,1
Bahrain_Grand_Prix,14,45.0,2,,,,1
Bahrain_Grand_Prix,14,48.0,2,,,,1
Bahrain_Grand_Prix,14,,0,3.0,SOFT,False,0
Bahrain_Grand_Prix,14,,0,4.0,,,1
Bahrain_Grand_Prix,14,,0,5.0,,,1
Bahrain_Grand_Prix,14,,0,6.0,,,1
Bahrain_Grand_Prix,14,,0,7.0,,,1
Bahrain_Grand_Prix,14,,0,8.0,,,1
Bahrain_Grand_Prix,14,,0,9.0,,,1
Bahrain_Grand_Prix,14,,0,10.0,,,1
Bahrain_Grand_Prix,14,,0,11.0,,,1
Bahrain_Grand_Prix,14,,0,12.0,,,1
Bahrain_Grand_Prix,14,,0,13.0,,,1
Bahrain_Grand_Prix,14,,0,14.0,,,1
Bahrain_Grand_Prix,14,,0,15.0,,,1
Bahrain_Grand_Prix,14,,0,16.0,,,1
Bahrain_Grand_Prix,14,,0,17.0,,,1
Bahrain_Grand_Prix,14,,0,18.0,,,1
Bahrain_Grand_Prix,14,,1,0.0,HARD,True,0
Bahrain_Grand_Prix,14,,1,1.0,,,1
Bahrain_Grand_Prix,14,,1,2.0,,,1
Bahrain_Grand_Prix,14,,0,,,,1
Bahrain_Grand_Prix,14,,1,3.0,,,1
Bahrain_Grand_Prix,14,,1,4.0,,,1
Bahrain_Grand_Prix,14,,1,5.0,,,1
Bahrain_Grand_Prix,14,,1,6.0,,,1
Bahrain_Grand_Prix,14,,1,7.0,,,1
Bahrain_Grand_Prix,14,,1,8.0,,,1
Bahrain_Grand_Prix,14,,1,9.0,,,1
Bahrain_Grand_Prix,14,,1,10.0,,,1
Bahrain_Grand_Prix,14,,1,11.0,,,1
Bahrain_Grand_Prix,14,,1,12.0,,,1
Bahrain_Grand_Prix,14,,1,13.0,,,1
Bahrain_Grand_Prix,14,,1,14.0,,,1
Bahrain_Grand_Prix,14,,1,15.0,,,1
Bahrain_Grand_Prix,14,,1,16.0,,,1
Bahrain_Grand_Prix,14,,1,17.0,,,1
Bahrain_Grand_Prix,14,,1,18.0,,,1
Bahrain_Grand_Prix,14,,1,19.0,,,1
Bahrain_Grand_Prix,14,,1,20.0,,,1
Bahrain_Grand_Prix,14,,1,21.0,,,1
Bahrain_Grand_Prix,14,,1,22.0,,,1
Bahrain_Grand_Prix,14,,1,23.0,,,1
Bahrain_Grand_Prix,14,,1,24.0,,,1
Bahrain_Grand_Prix,14,,1,25.0,,,1
Bahrain_Grand_Prix,14,,1,26.0,,,1
Bahrain_Grand_Prix,14,,2,0.0,HARD,True,0
Bahrain_Grand_Prix,14,,2,1.0,,,1
Bahrain_Grand_Prix,14,,2,2.0,,,1
Bahrain_Grand_Prix,14,,1,,,,1
Bahrain_Grand_Prix,14,,2,3.0,,,1
Bahrain_Grand_Prix,14,,2,4.0,,,1
Bahrain_Grand_Prix,14,,2,5.0,,,1
Bahrain_Grand_Prix,14,,2,6.0,,,1
Bahrain_Grand_Prix,14,,2,7.0,,,1
Bahrain_Grand_Prix,14,,2,8.0,,,1
Bahrain_Grand_Prix,14,,2,9.0,,,1
Bahrain_Grand_Prix,14,,2,10.0,,,1
Bahrain_Grand_Prix,14,,2,11.0,,,1
Bahrain_Grand_Prix,14,,2,12.0,,,1
Bahrain_Grand_Prix,14,,2,13.0,,,1
Bahrain_Grand_Prix,14,,2,14.0,,,1
Bahrain_Grand_Prix,14,,2,15.0,,,1
Bahrain_Grand_Prix,14,,2,16.0,,,1
Bahrain_Grand_Prix,16,2.0,0,,,,1
Bahrain_Grand_Prix,16,13.0,1,,,,1
Bahrain_Grand_Prix,16,36.0,2,,,,1
Bahrain_Grand_Prix,16,,0,3.0,SOFT,False,0
Bahrain_Grand_Prix,16,,0,4.0,,,1
Bahrain_Grand_Prix,16,,0,5.0,,,1
Bahrain_Grand_Prix,16,,0,6.0,,,1
Bahrain_Grand_Prix,16,,0,7.0,,,1
Bahrain_Grand_Prix,16,,0,8.0,,,1
Bahrain_Grand_Prix,16,,0,9.0,,,1
Bahrain_Grand_Prix,16,,0,10.0,,,1
Bahrain_Grand_Prix,16,,0,11.0,,,1
Bahrain_Grand_Prix,16,,0,12.0,,,1
Bahrain_Grand_Prix,16,,0,13.0,,,1
Bahrain_Grand_Prix,16,,0,14.0,,,1
Bahrain_Grand_Prix,16,,1,0.0,HARD,True,0
Bahrain_Grand_Prix,16,,1,1.0,,,1
Bahrain_Grand_Prix,16,,1,2.0,,,1
Bahrain_Grand_Prix,16,,0,,,,1
Bahrain_Grand_Prix,16,,1,3.0,,,1
Bahrain_Grand_Prix,16,,1,4.0,,,1
Bahrain_Grand_Prix,16,,1,5.0,,,1
Bahrain_Grand_Prix,16,,1,6.0,,,1
Bahrain_Grand_Prix,16,,1,7.0,,,1
Bahrain_Grand_Prix,16,,1,8.0,,,1
Bahrain_Grand_Prix,16,,1,9.0,,,1
Bahrain_Grand_Prix,16,,1,10.0,,,1
Bahrain_Grand_Prix,16,,1,11.0,,,1
Bahrain_Grand_Prix,16,,1,12.0,,,1
Bahrain_Grand_Prix,16,,1,13.0,,,1
Bahrain_Grand_Prix,16,,1,14.0,,,1
Bahrain_Grand_Prix,16,,1,15.0,,,1
Bahrain_Grand_Prix,16,,1,16.0,,,1
Bahrain_Grand_Prix,16,,1,17.0,,,1
Bahrain_Grand_Prix,16,,1,18.0,,,1
Bahrain_Grand_Prix,16,,1,19.0,,,1
Bahrain_Grand_Prix,16,,1,20.0,,,1
Bahrain_Grand_Prix,16,,1,21.0,,,1
Bahrain_Grand_Prix,16,,1,22.0,,,1
Bahrain_Grand_Prix,16,,1,23.0,,,1
Bahrain_Grand_Prix,16,,2,0.0,HARD,True,0
Bahrain_Grand_Prix,16,,2,1.0,,,1
Bahrain_Grand_Prix,16,,2,2.0,,,1
Bahrain_Grand_Prix,16,,1,,,,1
Bahrain_Grand_Prix,16,,2,3.0,,,1
Bahrain_Grand_Prix,16,,2,4.0,,,1
Bahrain_Grand_Prix,16,,2,,,,1
Bahrain_Grand_Prix,16,,2,5.0,,,1
Bahrain_Grand_Prix,16,,2,6.0,,,1
Bahrain_Grand_Prix,16,,2,7.0,,,1
Bahrain_Grand_Prix,16,,2,8.0,,,1
Bahrain_Grand_Prix,16,,2,9.0,,,1
Bahrain_Grand_Prix,16,,2,10.0,,,1
Bahrain_Grand_Prix,16,,2,11.0,,,1
Bahrain_Grand_Prix,16,,2,12.0,,,1
Bahrain_Grand_Prix,16,,2,13.0,,,1
Bahrain_Grand_Prix,16,,2,14.0,,,1
Bahrain_Grand_Prix,16,,2,15.0,,,1
Bahrain_Grand_Prix,16,,2,16.0,,,1
Bahrain_Grand_Prix,16,,2,17.0,,,1
Bahrain_Grand_Prix,16,,2,18.0,,,1
Bahrain_Grand_Prix,16,,2,19.0,,,1
Bahrain_Grand_Prix,16,,2,20.0,,,1
Bahrain_Grand_Prix,16,,2,21.0,,,1
Bahrain_Grand_Prix,16,,2,22.0,,,1
Bahrain_Grand_Prix,16,,2,23.0,,,1
Bahrain_Grand_Prix,18,2.0,0,,,,1
Bahrain_Grand_Prix,18,11.0,1,,,,1
Bahrain_Grand_Prix,18,29.0,2,,,,1
Bahrain_Grand_Prix,18,30.0,2,,,,1
Bahrain_Grand_Prix,18,,0,0.0,SOFT,True,0
Bahrain_Grand_Prix,18,,0,1.0,,,1
Bahrain_Grand_Prix,18,,0,2.0,,,1
Bahrain_Grand_Prix,18,,0,3.0,,,1
Bahrain_Grand_Prix,18,,0,4.0,,,1
Bahrain_Grand_Prix,18,,0,5.0,,,1
Bahrain_Grand_Prix,18,,0,6.0,,,1
Bahrain_Grand_Prix,18,,0,7.0,,,1
Bahrain_Grand_Prix,18,,0,8.0,,,1
Bahrain_Grand_Prix,18,,0,9.0,,,1
Bahrain_Grand_Prix,18,,1,0.0,HARD,True,0
Bahrain_Grand_Prix,18,,1,1.0,,,1
Bahrain_Grand_Prix,18,,1,2.0,,,1
Bahrain_Grand_Prix,18,,0,,,,1
Bahrain_Grand_Prix,18,,1,3.0,,,1
Bahrain_Grand_Prix,18,,1,4.0,,,1
Bahrain_Grand_Prix,18,,1,5.0,,,1
Bahrain_Grand_Prix,18,,1,6.0,,,1
Bahrain_Grand_Prix,18,,1,7.0,,,1
Bahrain_Grand_Prix,18,,1,8.0,,,1
Bahrain_Grand_Prix,18,,1,9.0,,,1
Bahrain_Grand_Prix,18,,1,10.0,,,1
Bahrain_Grand_Prix,18,,1,11.0,,,1
Bahrain_Grand_Prix,18,,1,12.0,,,1
Bahrain_Grand_Prix,18,,1,13.0,,,1
Bahrain_Grand_Prix,18,,1,14.0,,,1
Bahrain_Grand_Prix,18,,1,15.0,,,1
Bahrain_Grand_Prix,18,,1,16.0,,,1
Bahrain_Grand_Prix,18,,1,17.0,,,1
Bahrain_Grand_Prix,18,,1,18.0,,,1
Bahrain_Grand_Prix,18,,2,0.0,UNKNOWN,False,1
Bahrain_Grand_Prix,18,,2,,HARD,True,0
Bahrain_Grand_Prix,18,,2,1.0,,,1
Bahrain_Grand_Prix,18,,2,2.0,,,1
Bahrain_Grand_Prix,18,,1,,,,1
Bahrain_Grand_Prix,18,,2,3.0,,,1
Bahrain_Grand_Prix,18,,2,4.0,,,1
Bahrain_Grand_Prix,18,,2,5.0,,,1
Bahrain_Grand_Prix,18,,2,6.0,,,1
Bahrain_Grand_Prix,18,,2,7.0,,,1
Bahrain_Grand_Prix,18,,2,8.0,,,1
Bahrain_Grand_Prix,18,,2,9.0,,,1
Bahrain_Grand_Prix,18,,2,10.0,,,1
Bahrain_Grand_Prix,18,,2,11.0,,,1
Bahrain_Grand_Prix,18,,2,12.0,,,1
Bahrain_Grand_Prix,18,,2,13.0,,,1
Bahrain_Grand_Prix,18,,2,14.0,,,1
Bahrain_Grand_Prix,18,,2,15.0,,,1
Bahrain_Grand_Prix,18,,2,16.0,,,1
Bahrain_Grand_Prix,18,,2,17.0,,,1
Bahrain_Grand_Prix,18,,2,18.0,,,1
Bahrain_Grand_Prix,18,,2,19.0,,,1
Bahrain_Grand_Prix,18,,2,20.0,,,1
Bahrain_Grand_Prix,18,,2,21.0,,,1
Bahrain_Grand_Prix,18,,2,22.0,,,1
Bahrain_Grand_Prix,18,,2,23.0,,,1
Bahrain_Grand_Prix,18,,2,24.0,,,1
Bahrain_Grand_Prix,18,,2,25.0,,,1
Bahrain_Grand_Prix,18,,2,26.0,,,1
Bahrain_Grand_Prix,18,,2,27.0,,,1
Bahrain_Grand_Prix,18,,2,28.0,,,1
Bahrain_Grand_Prix,18,,2,29.0,,,1
Bahrain_Grand_Prix,18,,2,30.0,,,1
Bahrain_Grand_Prix,2,2.0,0,,,,1
Bahrain_Grand_Prix,2,4.0,0,,,,1
Bahrain_Grand_Prix,2,12.0,1,,,,1
Bahrain_Grand_Prix,2,15.0,1,,,,1
Bahrain_Grand_Prix,2,30.0,2,,,,1
Bahrain_Grand_Prix,2,42.0,3,,,,1
Bahrain_Grand_Prix,2,,0,0.0,SOFT,True,0
Bahrain_Grand_Prix,2,,0,1.0,,,1
Bahrain_Grand_Prix,2,,0,2.0,,,1
Bahrain_Grand_Prix,2,,0,3.0,,,1
Bahrain_Grand_Prix,2,,0,4.0,,,1
Bahrain_Grand_Prix,2,,0,5.0,,,1
Bahrain_Grand_Prix,2,,0,6.0,,,1
Bahrain_Grand_Prix,2,,0,7.0,,,1
Bahrain_Grand_Prix,2,,0,8.0,,,1
Bahrain_Grand_Prix,2,,0,9.0,,,1
Bahrain_Grand_Prix,2,,0,10.0,,,1
Bahrain_Grand_Prix,2,,1,0.0,HARD,True,0
Bahrain_Grand_Prix,2,,1,1.0,,,1
Bahrain_Grand_Prix,2,,1,2.0,,,1
Bahrain_Grand_Prix,2,,1,3.0,,,1
Bahrain_Grand_Prix,2,,1,4.0,,,1
Bahrain_Grand_Prix,2,,0,,,,1
Bahrain_Grand_Prix,2,,1,5.0,,,1
Bahrain_Grand_Prix,2,,1,6.0,,,1
Bahrain_Grand_Prix,2,,1,7.0,,,1
Bahrain_Grand_Prix,2,,1,8.0,,,1
Bahrain_Grand_Prix,2,,1,9.0,,,1
Bahrain_Grand_Prix,2,,1,10.0,,,1
Bahrain_Grand_Prix,2,,1,11.0,,,1
Bahrain_Grand_Prix,2,,1,12.0,,,1
Bahrain_Grand_Prix,2,,1,13.0,,,1
Bahrain_Grand_Prix,2,,1,14.0,,,1
Bahrain_Grand_Prix,2,,1,15.0,,,1
Bahrain_Grand_Prix,2,,1,16.0,,,1
Bahrain_Grand_Prix,2,,1,17.0,,,1
Bahrain_Grand_Prix,2,,1,18.0,,,1
Bahrain_Grand_Prix,2,,2,0.0,SOFT,True,0
Bahrain_Grand_Prix,2,,2,,HARD,,1
Bahrain_Grand_Prix,2,,2,1.0,,,1
Bahrain_Grand_Prix,2,,2,2.0,,,1
Bahrain_Grand_Prix,2,,1,,,,1
Bahrain_Grand_Prix,2,,2,3.0,,,1
Bahrain_Grand_Prix,2,,2,4.0,,,1
Bahrain_Grand_Prix,2,,2,5.0,,,1
Bahrain_Grand_Prix,2,,2,6.0,,,1
Bahrain_Grand_Prix,2,,2,7.0,,,1
Bahrain_Grand_Prix,2,,2,8.0,,,1
Bahrain_Grand_Prix,2,,2,9.0,,,1
Bahrain_Grand_Prix,2,,2,10.0,,,1
Bahrain_Grand_Prix,2,,2,11.0,,,1
Bahrain_Grand_Prix,2,,2,12.0,,,1
Bahrain_Grand_Prix,2,,3,0.0,UNKNOWN,False,1
Bahrain_Grand_Prix,2,,3,,SOFT,True,0
Bahrain_Grand_Prix,2,,3,1.0,,,1
Bahrain_Grand_Prix,2,,3,2.0,,,1
Bahrain_Grand_Prix,2,,2,,,,1
Bahrain_Grand_Prix,2,,3,3.0,,,1
Bahrain_Grand_Prix,2,,3,4.0,,,1
Bahrain_Grand_Prix,2,,3,5.0,,,1
Bahrain_Grand_Prix,2,,3,6.0,,,1
Bahrain_Grand_Prix,2,,3,7.0,,,1
Bahrain_Grand_Prix,2,,3,8.0,,,1
Bahrain_Grand_Prix,2,,3,9.0,,,1
Bahrain_Grand_Prix,2,,3,10.0,,,1
Bahrain_Grand_Prix,2,,3,11.0,,,1
Bahrain_Grand_Prix,2,,3,12.0,,,1
Bahrain_Grand_Prix,2,,3,13.0,,,1
Bahrain_Grand_Prix,2,,3,14.0,,,1
Bahrain_Grand_Prix,2,,3,15.0,,,1
Bahrain_Grand_Prix,20,2.0,0,,,,1
Bahrain_Grand_Prix,20,3.0,0,,,,1
Bahrain_Grand_Prix,20,13.0,1,,,,1
Bahrain_Grand_Prix,20,34.0,2,,,,1
Bahrain_Grand_Prix,20,,0,0.0,SOFT,True,0
Bahrain_Grand_Prix,20,,0,1.0,,,1
Bahrain_Grand_Prix,20,,0,2.0,,,1
Bahrain_Grand_Prix,20,,0,3.0,,,1
Bahrain_Grand_Prix,20,,0,4.0,,,1
Bahrain_Grand_Prix,20,,0,5.0,,,1
Bahrain_Grand_Prix,20,,0,6.0,,,1
Bahrain_Grand_Prix,20,,0,7.0,,,1
Bahrain_Grand_Prix,20,,0,8.0,,,1
Bahrain_Grand_Prix,20,,0,9.0,,,1
Bahrain_Grand_Prix,20,,0,10.0,,,1
Bahrain_Grand_Prix,20,,0,11.0,,,1
Bahrain_Grand_Prix,20,,1,0.0,HARD,True,0
Bahrain_Grand_Prix,20,,1,1.0,,,1
Bahrain_Grand_Prix,20,,1,2.0,,,1
Bahrain_Grand_Prix,20,,0,,,,1
Bahrain_Grand_Prix,20,,1,3.0,,,1
Bahrain_Grand_Prix,20,,1,4.0,,,1
Bahrain_Grand_Prix,20,,1,5.0,,,1
Bahrain_Grand_Prix,20,,1,6.0,,,1
Bahrain_Grand_Prix,20,,1,7.0,,,1
Bahrain_Grand_Prix,20,,1,8.0,,,1
Bahrain_Grand_Prix,20,,1,9.0,,,1
Bahrain_Grand_Prix,20,,1,10.0,,,1
Bahrain_Grand_Prix,20,,1,11.0,,,1
Bahrain_Grand_Prix,20,,1,12.0,,,1
Bahrain_Grand_Prix,20,,1,13.0,,,1
Bahrain_Grand_Prix,20,,1,14.0,,,1
Bahrain_Grand_Prix,20,,1,15.0,,,1
Bahrain_Grand_Prix,20,,1,16.0,,,1
